record_type,review_status,review_decision,corrected_text,reviewer_notes,source_page,source_order,key,confidence,warnings,raw_text
"entry","pending","","","","188","4439","Dus playa","medium","parent_candidate_requires_review","Dus playa (n/s) – tree trunk / tronco de arbol"
"entry","pending","","","","188","4440","Utla playa bapaia","medium","parent_candidate_requires_review","Utla playa bapaia (fy13) – to place the foundation posts/columns for a house / colocar los postes/columnas de la\nfundación de una casa"
"entry","pending","","","","188","4442","Plenku","medium","parent_candidate_requires_review","Plenku – by plane / en avión"
"entry","pending","","","","189","4444","Aman plikaia","medium","parent_candidate_requires_review","Aman plikaia (v) – to carefully search / buscar cuidadosamente"
"entry","pending","","","","189","4445","Pliki briaia","medium","parent_candidate_requires_review","Pliki briaia (v) – to search to have / buscar para tener"
"entry","pending","","","","189","4446","Pliki kaikaia","medium","parent_candidate_requires_review","Pliki kaikaia (v) – to search, to investigate, to examine / buscar, investigar, examinar"
"entry","pending","","","","189","4447","Pliki kaikaira","medium","parent_candidate_requires_review","Pliki kaikaira (n/s) – researcher, investigator, examiner / investigador, examinador (See also/ Ver\ntambién: Tânka pliki kakaira)"
"entry","pending","","","","189","4448","Pliki sakaia","medium","parent_candidate_requires_review","Pliki sakaia (v) – to search to find / buscar para encontrar"
"entry","pending","","","","189","4449","Tânka plikaia","medium","parent_candidate_requires_review","Tânka plikaia (v) – to search for understanding, to research, to study / buscar comprensión, investigar, estudiar"
"entry","pending","","","","189","4450","Tânka pliki kakaira","medium","parent_candidate_requires_review","Tânka pliki kakaira (lv) (n/s) – researcher / investigador"
"entry","pending","","","","189","4454","Plis Holi","medium","parent_candidate_requires_review","Plis Holi – Holy Place (the first interior room of the tabernacle) / Lugar Santo (la primera sala interior del\ntabernáculo)"
"entry","pending","","","","189","4455","Plis Holikira pali","medium","parent_candidate_requires_review","Plis Holikira pali (Plis holi pali-db; Holi Pali Pliska-wqu-11/19) – Most Holy (innermost compartment of the\ntabernacle);/ Santísimo (compartimiento más interno del tabernáculo)"
"entry","pending","","","","189","4456","Plis kumira sin","medium","parent_candidate_requires_review","Plis kumira sin (when used with negative verb or Âpu / cuando se usa con verbo negativo o Âpu) – at no place,\nnowhere / en ningún lugar, en ninguna parte\n(Ex/Ej(lv152): Plis kumira sin wiras “Gud Praidi” kulkaia sa – At no place (in the Bible) does it say to honor Good Friday / En\nningún lugar (en la Biblia) dice honrar el Viernes Santo)\n(Ex/Ej(bh70): Prahki nani ba plis kumira sin waras – The dead do not go to any place / Los muertos no van a ningún lugar)"
"entry","pending","","","","189","4457","Plis laihura","medium","parent_candidate_requires_review","Plis laihura – in a faraway place / en un lugar lejano"
"entry","pending","","","","189","4458","Plis plis","medium","parent_candidate_requires_review","Plis plis (db-2Thess3:1) – place to place / lugar a lugar"
"entry","pending","","","","189","4459","Smalkaia pliska","medium","parent_candidate_requires_review","Smalkaia pliska (n/s) – territory (preaching), place to preach / territorio (predicación), lugar para predicar"
"entry","pending","","","","189","4460","Kangrigisan smalkaia pliska","medium","parent_candidate_requires_review","Kangrigisan smalkaia pliska (n/s) – congregation territory / territorio de congregación"
"entry","pending","","","","189","4462","Pliskam pali","medium","parent_candidate_requires_review","Pliskam pali – please please / por favor por favor"
"entry","pending","","","","189","4465","Bal plun atki piaia pliska","medium","parent_candidate_requires_review","Bal plun atki piaia pliska (n/s) – restaurant / restaurante"
"entry","pending","","","","189","4466","Plun âpu lâka","medium","parent_candidate_requires_review","Plun âpu lâka (n/s) – food shortage / escasez de alimentos (See also/ Ver también: Plun wauhwan)"
"entry","pending","","","","189","4467","Plun bla","medium","parent_candidate_requires_review","Plun bla (n/s) – malnutrition, undernourishment, starvation / desnutrición, hambre"
"entry","pending","","","","189","4468","Plun dakakaia","medium","parent_candidate_requires_review","Plun dakakaia (v) – to feed / alimentar\n(Ex/Ej(mwb-12/18): Almuk nani ba spirit lainka ra sîp nani ra plun dakakisa, kaina kahbisa bara main kaikisa. – Elders\nfeed the sheep spiritually, protect, and care for (them). / Los ancianos alimentan a las ovejas espiritualmente, las\nprotegen y las cuidan.)\n(Ex/Ej(lfb92): Sîpka nani ra plun dakaks – Feed my little sheep / Alimenta a mi ovejita)"
"entry","pending","","","","189","4469","Plun daukaia","medium","parent_candidate_requires_review","Plun daukaia (Alt: Pin daukaia) (v) – to be hungry, to be affected by the desire for food / tener hambre, verse\nafectado por el deseo de comer"
"entry","pending","","","","189","4470","Plun ai daukisa","medium","parent_candidate_requires_review","Plun ai daukisa (Alt: Pin ai daukisa) – I am hungry / tengo hambre"
"entry","pending","","","","189","4471","Plun ai daukras","medium","parent_candidate_requires_review","Plun ai daukras – I’m not hungry / No tengo hambre"
"entry","pending","","","","189","4472","Plun mai daukisa","medium","parent_candidate_requires_review","Plun mai daukisa (Alt: Pin mai daukisa) – you are hungry / tienes hambre"
"entry","pending","","","","189","4473","Plun mai daukras?","medium","parent_candidate_requires_review","Plun mai daukras? – You’re not hungry? / ¿No tienes hambre?"
"entry","pending","","","","189","4474","Plun mâ","medium","parent_candidate_requires_review","Plun mâ – fruit, grain / fruta, grano"
"entry","pending","","","","189","4475","Plun mangkaia warkka","medium","parent_candidate_requires_review","Plun mangkaia warkka (dictu) (n/s)– agricultural work, farming / trabajo agricola, agricultura"
"entry","pending","","","","189","4476","Plun piaia","medium","parent_candidate_requires_review","Plun piaia (v) – to eat food, to eat a meal / comer"
"entry","pending","","","","189","4477","Plun piaia pliska","medium","parent_candidate_requires_review","Plun piaia pliska (jl21) (n/s) – dining room, the place to eat / comedor, el lugar para comer"
"entry","pending","","","","189","4478","Plun piakaia","medium","parent_candidate_requires_review","Plun piakaia (v) – to cook food / cocinar comida"
"entry","pending","","","","189","4479","Plun tadi","low","missing_spanish_translation_separator;parent_candidate_requires_review","Plun tadi – an expression meaning – there is always food ??"
"entry","pending","","","","190","4480","Plun sanglang","medium","parent_candidate_requires_review","Plun sanglang (Alt: Sanglang) (adj,n/s) – starving, thin, weak, weakness resulting from acute hunger, starvation,\nfamine (mwb-06/20) / hambriento, delgado, débil, debilidad resultante del hambre aguda, hambre (mwb06/20)"
"entry","pending","","","","190","4481","Plun tara","medium","parent_candidate_requires_review","Plun tara – big meal, feast, banquet / gran comida, fiesta, banquete"
"entry","pending","","","","190","4482","Plun tiwan","medium","parent_candidate_requires_review","Plun tiwan (n/s) – famine, food shortage / hambre, escasez de alimentos"
"entry","pending","","","","190","4483","Plun wahwaia","medium","parent_candidate_requires_review","Plun wahwaia (v) – to suffer from famine, to suffer from food shortage / sufrir hambre, sufrir escasez de\nalimentos\n(Ex/Ej(mwb-06/20): Naiwa piua ra upla nani ba spirit lainka ra plun wahwisa – In today’s time, the people suffer from a\nspiritual famine / En la actualidad, la gente sufre de una hambruna espiritual)"
"entry","pending","","","","190","4484","Plun wahwan","medium","parent_candidate_requires_review","Plun wahwan (db,dbta,lfb,bm,jl,fy,fg,ll; a/t: Plun wauhwan-dba,bh,my,gf) (n/s) – famine, food shortage /\nhambre, escasez de alimentos (See also/ Ver también: Plun âpu lâka)\n(Ex/Ej(mwb-08/19): Tasba ra plun wahwanka trabilka ba nahki wapni takbia ki? – How will the problem of world\nhunger come to be solved? / ¿Cómo se resolverá el problema del hambre mundial?)"
"entry","pending","","","","190","4485","Spirit pata","medium","parent_candidate_requires_review","Spirit pata – spiritual food / comida espiritual\n(Ex/Ej(jl16/db-Luk 12:42): ai piua kat spirit pata yabisa – gives spiritual food according to his time / da alimento espiritual\nde acuerdo a su tiempo)"
"entry","pending","","","","190","4491","Polis uplika","medium","parent_candidate_requires_review","Polis uplika (n/s) – police officer, policeman, policewoman / oficial de policía, policía, mujer policía"
"entry","pending","","","","190","4494","Bîla prahni ra","medium","parent_candidate_requires_review","Bîla prahni ra – in short, in summary / en resumen"
"entry","pending","","","","190","4495","Prahni ra aisaia","medium","parent_candidate_requires_review","Prahni ra aisaia (v) – to summarize, to say in a brief way / resumir, decir brevemente"
"entry","pending","","","","190","4496","Prahni ra wiaia","medium","parent_candidate_requires_review","Prahni ra wiaia (v) – to say in a brief way / decir de manera breve\n(Ex/Ej(bh47): Prahni ra wibia sa kaka – If we must say in a brief way; If to be said in a brief way / Si debemos decir de una\nmanera breve; Si hay que decirlo brevemente)"
"entry","pending","","","","190","4497","Tanka prahni ra","medium","parent_candidate_requires_review","Tanka prahni ra – the meaning in a brief way, the meaning in a short way / el significado de una manera breve,\nel significado de una manera corta"
"entry","pending","","","","190","4500","Dîa prais?","medium","parent_candidate_requires_review","Dîa prais? – What price? / ¿Qué precio?"
"entry","pending","","","","190","4501","Nahki prais?","medium","parent_candidate_requires_review","Nahki prais? – How much does it cost?, How much?, / ¿Cuánto cuesta?, ¿Cuánto?\n(Ex/Ej(wqu-08/19): Yawan nahki prais Jehova ra latwan kaikaia sa ki? – How much must we love Jehovah? / ¿Cuánto\ndebemos amar a Jehová?)\n(Ex/Ej(lfb6): Nahki prais lilia banhwi kan lukisma Jehova bîla walan ba mita? – How happy do you think they were\nbecause they obeyed Jehovah? / ¿Qué tan felices crees que estaban porque obedecieron a Jehová?)"
"entry","pending","","","","190","4502","Prais kat","medium","parent_candidate_requires_review","Prais kat – extent, point, exactly, enough / medida, punto, exactamente, suficiente\n(Ex/Ej(lfb7): tawar kum kasbrika alkaia praiska kat – a tower to reach to the point of the heavens / una torre para llegar al\npunto de los cielos)"
"entry","pending","","","","190","4503","Sim praiska kat","medium","parent_candidate_requires_review","Sim praiska kat – to the same amount, to the same degree, to the same extent, to the same point / en la\nmisma cantidad, en el mismo grado, en la misma medida, al mismo punto\n(Ex/Ej(mwb-08/19): Jisas ba ai aisika wal talia ba piu bani sim praiska kat marikan ki? – Has Jesus always shown\nsimilarity with his father to the same extent? / ¿Ha mostrado Jesús siempre similitud con su padre en la misma\nmedida?)"
"entry","pending","","","","191","4504","Prais mangkaia","medium","parent_candidate_requires_review","Prais mangkaia (v) – to put a price on, to assess / poner precio, evaluar"
"entry","pending","","","","191","4505","Praiskas","medium","parent_candidate_requires_review","Praiskas – without value, priceless / sin valor, sin precio, no tiene precio"
"entry","pending","","","","191","4507","Prâk dimaia","medium","parent_candidate_requires_review","Prâk dimaia (v) – to put a shirt on, to put a dress on, to put a robe on, to put clothing on / ponerse una camisa,\nponerse un vestido, ponerse una bata, ponerse ropa"
"entry","pending","","","","191","4508","Prâk mahta","medium","parent_candidate_requires_review","Prâk mahta – skirt / falda"
"entry","pending","","","","191","4509","Lama prâka","medium","parent_candidate_requires_review","Lama prâka (n/s) – clothing to cover the chest, vest / ropa para cubrir el pecho, chaleco"
"entry","pending","","","","191","4511","Aikuki prakaia","medium","parent_candidate_requires_review","Aikuki prakaia (v) – to unite together, to join / unir juntos, unirse"
"entry","pending","","","","191","4512","Asla prakaia","medium","parent_candidate_requires_review","Asla prakaia (v-trans; intrans: Asla prawaia) – to join unitedly together, to stick together, to meet with / unirnos,\nmanterneros juntos, reunirnos con\n(Ex/Ej(lfb93): Jisas ai disaipilka nani ra Galili ra asla prakisa – In Galilee, Jesus meets with his disciples / En Galilea, Jesús se\nencuentra con sus discípulos)"
"entry","pending","","","","191","4513","Dihbi prakaia","medium","parent_candidate_requires_review","Dihbi prakaia (v) – to stock up, to pile up, to press together / abastecer, amontonar, presionar juntos"
"entry","pending","","","","191","4514","Dur prakaia","medium","parent_candidate_requires_review","Dur prakaia (v) – to close a door, to shut a door / cerrar una puerta"
